選舉區,登記日期,姓名,推薦之政黨,備註
新北市烏來區,115/09/02,周志國,無,
新北市烏來區,115/09/02,周至剛,無,
新北市烏來區,115/09/02,施俊雄,無,
桃園市復興區,115/08/31,蘇佐璽,無,
臺中市和平區,115/09/02,林吉財,無,
臺中市和平區,115/09/02,陳文書,無,
臺中市和平區,115/09/02,簡正忠,無,
臺中市和平區,115/09/03,羅清輝,無,
臺中市和平區,115/09/03,吳天祐,無,
臺中市和平區,115/09/04,陳茂井,無,
高雄市茂林區,115/09/03,駱韋志,無,
高雄市桃源區,115/08/31,杜司偉Andrew Isbabanal,無,
高雄市桃源區,115/09/01,陳德福,無,
高雄市桃源區,115/09/02,張志誠Haisul· Ispalavi,無,
高雄市桃源區,115/09/03,伊斯坦大·貝雅夫·正 福Istanda·Paingav,無,
高雄市那瑪夏區,115/09/01,孔賢傑,無,
