選舉區,登記日期,姓名,推薦之政黨,備註
屏東縣第6選舉區,115/09/02,張榮志,中國國民黨,
屏東縣第6選舉區,115/09/03,潘芳泉,民主進步黨,
屏東縣第6選舉區,115/09/04,李建華,民主進步黨,
屏東縣第7選舉區,115/08/31,陳建興,無,
屏東縣第7選舉區,115/09/01,陳國在,無,
屏東縣第8選舉區,115/09/02,潘翠雲,中國國民黨,
屏東縣第9選舉區,115/09/02,江金妹,無,
屏東縣第9選舉區,115/09/04,張利惠,中國國民黨,
屏東縣第10選舉區,115/09/02,高惠芬,中國國民黨,
屏東縣第10選舉區,115/09/02,蕭惠美 Zuljezulje Qapulu,無,
屏東縣第11選舉區,115/09/02,何長成,無,
屏東縣第11選舉區,115/09/03,邱登星 Adrucangal j· Drusaljiya n,中國國民黨,
屏東縣第12選舉區,115/09/01,越秋女,無,
屏東縣第12選舉區,115/09/03,鄭鴻耀,無,
屏東縣第12選舉區,115/09/04,莊景星,無,
屏東縣第13選舉區,115/08/31,周陳曉玟,無,
屏東縣第13選舉區,115/09/03,鄭志偉,無,
屏東縣第14選舉區,115/09/01,周英傑,中國國民黨,
屏東縣第14選舉區,115/09/02,李振榮,無,
屏東縣第14選舉區,115/09/03,侯廉聰 Aljim Pacikel,無,
屏東縣第15選舉區,115/09/02,許金吉,中國國民黨,
屏東縣第15選舉區,115/09/03,洪亞男,無,
屏東縣第15選舉區,115/09/03,林明德,無,
屏東縣第15選舉區,115/09/03,劉忠義,無,
屏東縣第16選舉區,115/09/03,杜玉慧,無,
屏東縣第16選舉區,115/09/03,杜仁勇,無,
宜蘭縣第1選舉區,115/08/31,林麗,民主進步黨,
宜蘭縣第1選舉區,115/08/31,劉仲書,時代力量,
宜蘭縣第1選舉區,115/08/31,游國連,民主進步黨,
宜蘭縣第1選舉區,115/09/01,黃光佑,無,
宜蘭縣第1選舉區,115/09/01,林岳賢,中國國民黨,
宜蘭縣第1選舉區,115/09/01,何加忻,正神名黨,
宜蘭縣第1選舉區,115/09/02,莊淑如,中國國民黨,
宜蘭縣第1選舉區,115/09/02,黃定和,中國國民黨,
宜蘭縣第1選舉區,115/09/02,陳漢澤,民主進步黨,
宜蘭縣第1選舉區,115/09/02,張勝德,中國國民黨,
宜蘭縣第1選舉區,115/09/03,林錫明,無,
宜蘭縣第1選舉區,115/09/03,楊易林,無,
宜蘭縣第1選舉區,115/09/03,林蒼佑,台灣民眾黨,
宜蘭縣第1選舉區,115/09/04,黃奎翰,無,
宜蘭縣第1選舉區,115/09/04,項秀蘭,無,
宜蘭縣第2選舉區,115/09/02,林詩穎,民主進步黨,
宜蘭縣第2選舉區,115/09/02,賴良洲,中國國民黨,
宜蘭縣第2選舉區,115/09/04,林瑞文,無,
宜蘭縣第3選舉區,115/09/02,李淑芬,民主進步黨,
宜蘭縣第3選舉區,115/09/02,林聰池,無,
宜蘭縣第3選舉區,115/09/03,游順評,無,
宜蘭縣第3選舉區,115/09/04,吳秋玟,無,
宜蘭縣第3選舉區,115/09/04,張永德,中國國民黨,
宜蘭縣第4選舉區,115/09/02,李姿婷,民主進步黨,
宜蘭縣第4選舉區,115/09/03,黃浴沂,中國國民黨,
宜蘭縣第4選舉區,115/09/04,陳玉麟,無,
宜蘭縣第5選舉區,115/08/31,江子言,無,
宜蘭縣第5選舉區,115/09/02,沈清山,無,
宜蘭縣第5選舉區,115/09/02,黃建勇,中國國民黨,
宜蘭縣第5選舉區,115/09/02,陳福山,無,
宜蘭縣第6選舉區,115/08/31,陳漢鍾,中國國民黨,
宜蘭縣第6選舉區,115/09/02,謝家倫,民主進步黨,
宜蘭縣第6選舉區,115/09/02,薛呈懿,民主進步黨,
宜蘭縣第6選舉區,115/09/02,呂惠卿,民主進步黨,
宜蘭縣第6選舉區,115/09/02,李中,勞動黨,
宜蘭縣第6選舉區,115/09/03,林宜弘,無,
宜蘭縣第6選舉區,115/09/03,黃琤婷,中國國民黨,
宜蘭縣第6選舉區,115/09/03,王乾明,台灣民眾黨,
宜蘭縣第7選舉區,115/09/01,黃子堯,無,
宜蘭縣第7選舉區,115/09/01,林義剛,中國國民黨,
宜蘭縣第7選舉區,115/09/02,沈信雄,無,
宜蘭縣第7選舉區,115/09/03,張明華,民主進步黨,
宜蘭縣第8選舉區,115/09/02,楊弘旻,中國國民黨,
宜蘭縣第8選舉區,115/09/02,邱素梅,無,
宜蘭縣第8選舉區,115/09/03,林佩螢,民主進步黨,
宜蘭縣第8選舉區,115/09/04,林峻輔,民主進步黨,
宜蘭縣第9選舉區,115/08/31,黃賢能,無,
宜蘭縣第9選舉區,115/09/02,游雅絢,民主進步黨,
宜蘭縣第9選舉區,115/09/02,曾茂照,中國國民黨,
宜蘭縣第9選舉區,115/09/02,江信賢,無,
宜蘭縣第9選舉區,115/09/03,郭嘉呈,無,
宜蘭縣第10選舉區,115/09/01,黃士駿,中國國民黨,
宜蘭縣第10選舉區,115/09/02,李明哲,民主進步黨,
宜蘭縣第10選舉區,115/09/03,陳玉萍,無,
宜蘭縣第11選舉區,115/09/01,孫湯玉惠 aly saku,無,
宜蘭縣第12選舉區,115/09/02,沈志弘,中國國民黨,
宜蘭縣第12選舉區,115/09/03,陳傑麟,親民黨,
宜蘭縣第13選舉區,115/09/02,曹天民,無,
宜蘭縣第13選舉區,115/09/03,李勝雄,中國國民黨,
花蓮縣第1選舉區,115/08/31,許願神,無,
花蓮縣第1選舉區,115/08/31,陳財能,無,
花蓮縣第1選舉區,115/09/02,謝國榮,無,
花蓮縣第1選舉區,115/09/02,徐子芳,中國國民黨,
花蓮縣第1選舉區,115/09/02,黃達祥,中國國民黨,
花蓮縣第1選舉區,115/09/02,江躍辰,無,
花蓮縣第1選舉區,115/09/02,林宗昆,中國國民黨,
花蓮縣第1選舉區,115/09/02,洪士閔,無,
花蓮縣第1選舉區,115/09/02,田珍綺,民主進步黨,
花蓮縣第1選舉區,115/09/03,謝豪杰,無,
花蓮縣第1選舉區,115/09/03,莊依婕,民主進步黨,
花蓮縣第1選舉區,115/09/03,傅國淵,無,
花蓮縣第1選舉區,115/09/03,胡仁順,民主進步黨,
花蓮縣第1選舉區,115/09/04,韓林梅,中國國民黨,
花蓮縣第1選舉區,115/09/04,蔡翼陽,台灣民眾黨,
花蓮縣第2選舉區,115/09/02,張美華,中國國民黨,
花蓮縣第2選舉區,115/09/02,鄭寶秀,無,
花蓮縣第3選舉區,115/08/31,劉靜文,無,
花蓮縣第3選舉區,115/09/02,張宸瑋,無,
花蓮縣第3選舉區,115/09/02,鄭乾龍,無,
花蓮縣第3選舉區,115/09/02,徐雪玉,中國國民黨,
花蓮縣第3選舉區,115/09/02,陳思伃,民主進步黨,
花蓮縣第3選舉區,115/09/02,黃宣寓,中國國民黨,
花蓮縣第3選舉區,115/09/02,彭建華,無,
花蓮縣第3選舉區,115/09/02,孟繁嘉,台灣基進,
花蓮縣第3選舉區,115/09/03,林則葹,民主進步黨,
花蓮縣第3選舉區,115/09/03,蘇文將,民主進步黨,
花蓮縣第3選舉區,115/09/04,楊悟空,無,
花蓮縣第3選舉區,115/09/04,姜景文,中國國民黨,
花蓮縣第3選舉區,115/09/04,吳建志,中國國民黨,
花蓮縣第3選舉區,115/09/04,蔡文隆,中國國民黨,
花蓮縣第4選舉區,115/09/03,鍾素政,中國國民黨,
花蓮縣第4選舉區,115/09/03,黃玲蘭,無,
花蓮縣第4選舉區,115/09/03,林宏熙,無,
花蓮縣第4選舉區,115/09/03,吳新文,中國國民黨,
花蓮縣第4選舉區,115/09/04,詹金富,中國國民黨,
花蓮縣第5選舉區,115/09/01,李正文,中國國民黨,
花蓮縣第5選舉區,115/09/02,笛布斯．顗 賚,無,
花蓮縣第5選舉區,115/09/02,陳進德,中國國民黨,
花蓮縣第5選舉區,115/09/03,那莫 諾虎 Namoh Nofu,無,
花蓮縣第5選舉區,115/09/04,周駿宥,無,
花蓮縣第6選舉區,115/08/31,邱福順 Kacaw． Folaw,無,
花蓮縣第6選舉區,115/09/03,蔡依靜 Lamen‧ Panay,無,
花蓮縣第6選舉區,115/09/03,林正福,中國國民黨,
花蓮縣第6選舉區,115/09/03,萬中興,無,
花蓮縣第7選舉區,115/09/03,哈尼．噶照 Hani Kacaw,無,
花蓮縣第7選舉區,115/09/03,秀吉．撒夫 洛,中國國民黨,
花蓮縣第7選舉區,115/09/04,林玉芬,中國國民黨,
花蓮縣第8選舉區,115/09/03,王玫瑰 Sitang Yuci,中國國民黨,
花蓮縣第8選舉區,115/09/03,王沈剛竹,中國國民黨,
花蓮縣第8選舉區,115/09/03,田韻馨,無,
花蓮縣第9選舉區,115/09/01,伊布．達納 畢瑪Ibu· Tanapinma,無,
花蓮縣第9選舉區,115/09/03,陳群,中國國民黨,
花蓮縣第10選舉區,115/08/31,李忠祥,無,
花蓮縣第10選舉區,115/09/04,金淑敏,中國國民黨,
臺東縣第1選舉區,115/08/31,傅文鵬,中國國民黨,
臺東縣第1選舉區,115/09/01,林文隆,無,
臺東縣第1選舉區,115/09/01,簡維國,民主進步黨,
臺東縣第1選舉區,115/09/02,王文怡,無,
臺東縣第1選舉區,115/09/02,陳炫諭,民主進步黨,
臺東縣第1選舉區,115/09/02,林參天,無,
臺東縣第1選舉區,115/09/02,王春梅,中國國民黨,
臺東縣第1選舉區,115/09/02,陳允萍,無,
臺東縣第1選舉區,115/09/02,吳景槐,中國國民黨,
臺東縣第1選舉區,115/09/02,李哲,中國國民黨,
臺東縣第1選舉區,115/09/03,張國洲,中國國民黨,
臺東縣第1選舉區,115/09/03,江家榛,無,
臺東縣第1選舉區,115/09/03,饒慶鈺,中國國民黨,
臺東縣第1選舉區,115/09/03,黃治維,民主進步黨,
臺東縣第1選舉區,115/09/04,潘頤頻,無,
臺東縣第1選舉區,115/09/04,周達三,中國國民黨,
臺東縣第1選舉區,115/09/04,吳佩珊,無,
臺東縣第2選舉區,115/09/02,楊招信,中國國民黨,
臺東縣第2選舉區,115/09/03,張家瑋,無,
臺東縣第3選舉區,115/09/02,林東滿,中國國民黨,
臺東縣第3選舉區,115/09/02,許進榮,無,
臺東縣第3選舉區,115/09/02,鄭銘顯,中國國民黨,
臺東縣第4選舉區,115/09/01,潘貴蘭,無,
臺東縣第4選舉區,115/09/03,陳宏宗,中國國民黨,
臺東縣第5選舉區,115/09/02,翁麗吟,中國國民黨,
臺東縣第5選舉區,115/09/04,廖雙穎,中國國民黨,
臺東縣第6選舉區,115/09/02,王益凱,中國國民黨,
臺東縣第6選舉區,115/09/03,謝賢裕,中國國民黨,
臺東縣第7選舉區,115/08/31,陳政宗,無,
臺東縣第7選舉區,115/09/01,陽奇良,中國國民黨,
臺東縣第7選舉區,115/09/02,陽昇宏,中國國民黨,
臺東縣第7選舉區,115/09/03,方賢仁,中國國民黨,
臺東縣第7選舉區,115/09/03,林琮翰,中國國民黨,
臺東縣第7選舉區,115/09/04,林茂松,無,
臺東縣第7選舉區,115/09/04,巫化‧巴阿 立佑司,無,
臺東縣第8選舉區,115/09/02,鄭崗山,中國國民黨,
臺東縣第8選舉區,115/09/03,沙順恩,民主進步黨,
臺東縣第9選舉區,115/09/02,羅春明,中國國民黨,
臺東縣第9選舉區,115/09/03,尤忠正,中國國民黨,
臺東縣第10選舉區,115/09/02,楊清順 Cinsun Pawtawan,無,
臺東縣第11選舉區,115/09/02,楊秋珍,中國國民黨,
臺東縣第11選舉區,115/09/02,高美珠,無,
臺東縣第11選舉區,115/09/03,武雪恩,無,
臺東縣第12選舉區,115/09/01,邱文俊,中國國民黨,
臺東縣第12選舉區,115/09/02,温源田,無,
臺東縣第13選舉區,115/09/01,胡金至,中國國民黨,
臺東縣第13選舉區,115/09/03,余桂花,無,
臺東縣第13選舉區,115/09/03,余瑋廷 Kavas Ispal idaz,無,
臺東縣第13選舉區,115/09/03,胡淑貞,無,
臺東縣第14選舉區,115/09/03,蔣爭光,中國國民黨,
臺東縣第14選舉區,115/09/03,章正輝 Lemal jiz ‧Kusaza,中國國民黨,
臺東縣第15選舉區,115/09/03,林芳如,中國國民黨,
臺東縣第15選舉區,115/09/03,包惠玲,中國國民黨,
臺東縣第16選舉區,115/09/02,董昌華,無,
臺東縣第16選舉區,115/09/02,李奉祈,無,
臺東縣第16選舉區,115/09/04,鍾文明,無,
澎湖縣第1選舉區,115/08/31,吳仁祥,無,
澎湖縣第1選舉區,115/08/31,顏家康,民主進步黨,
澎湖縣第1選舉區,115/08/31,蘇育德,民主進步黨,
澎湖縣第1選舉區,115/09/01,歐松林,無,
澎湖縣第1選舉區,115/09/01,林柏成,無,
澎湖縣第1選舉區,115/09/02,呂黃春金,民主進步黨,
澎湖縣第1選舉區,115/09/02,鄭清發,無,
澎湖縣第1選舉區,115/09/02,藍凱元,無,
澎湖縣第1選舉區,115/09/02,陳毓仁,中國國民黨,
澎湖縣第1選舉區,115/09/02,蘇陳綉色,無,
澎湖縣第1選舉區,115/09/02,許國政,中國國民黨,
澎湖縣第1選舉區,115/09/02,張惠雅,無,
澎湖縣第1選舉區,115/09/02,呂光宇,中國國民黨,
澎湖縣第1選舉區,115/09/03,陳海山,無,
澎湖縣第1選舉區,115/09/03,陳慧娟,無,
澎湖縣第1選舉區,115/09/03,陳偉澄,無,
澎湖縣第1選舉區,115/09/03,莊光大,無,
澎湖縣第1選舉區,115/09/03,胡正仁,無,
澎湖縣第1選舉區,115/09/04,莊國輝,台灣民眾黨,
澎湖縣第2選舉區,115/08/31,李麗美,無,
澎湖縣第2選舉區,115/08/31,蔡清續,民主進步黨,
澎湖縣第2選舉區,115/08/31,許育愷,無,
澎湖縣第2選舉區,115/09/01,吳政杰,無,
澎湖縣第2選舉區,115/09/02,廖璟華,無,
澎湖縣第3選舉區,115/08/31,許皆詳,無,
澎湖縣第3選舉區,115/09/02,宋昀芝,無,
澎湖縣第3選舉區,115/09/02,宋萬富,無,
澎湖縣第3選舉區,115/09/03,魏睿宏,無,
澎湖縣第4選舉區,115/09/02,許月里,無,
澎湖縣第4選舉區,115/09/02,李家萱,無,
澎湖縣第4選舉區,115/09/02,許嘉峻,無,
澎湖縣第5選舉區,115/09/03,陳佩真,無,
澎湖縣第5選舉區,115/09/04,黃榮焜,無,
澎湖縣第6選舉區,115/09/01,鄭淑卿,無,
澎湖縣第6選舉區,115/09/02,張仁和,無,
澎湖縣第6選舉區,115/09/03,夏晨榮,無,
金門縣第1選舉區,115/08/31,尚文凱,台灣民眾黨,
金門縣第1選舉區,115/08/31,戴德滿,新黨,
金門縣第1選舉區,115/08/31,許大鴻,無,
金門縣第1選舉區,115/09/01,董森堡,無,
金門縣第1選舉區,115/09/01,林鑫一,無,
金門縣第1選舉區,115/09/01,蔡其雍,民主進步黨,
金門縣第1選舉區,115/09/02,倪于媃,中國國民黨,
金門縣第1選舉區,115/09/02,董家瑋,中國國民黨,
金門縣第1選舉區,115/09/02,石永城,無,
金門縣第1選舉區,115/09/02,許玉仙,無,
金門縣第1選舉區,115/09/02,楊霈璿,台灣民眾黨,
金門縣第1選舉區,115/09/02,洪允典,中國國民黨,
金門縣第1選舉區,115/09/02,莊勝騏,無,
金門縣第1選舉區,115/09/03,李慧艷,無,
金門縣第1選舉區,115/09/03,黃世丞,無,
金門縣第1選舉區,115/09/03,楊忠俊,無,
金門縣第1選舉區,115/09/03,唐麗輝,無,
金門縣第1選舉區,115/09/03,陳泱瑚,無,
金門縣第1選舉區,115/09/03,陳子芸,中國國民黨,
金門縣第1選舉區,115/09/04,傅蒼松,無,
金門縣第2選舉區,115/09/02,周子傑,中國國民黨,
金門縣第2選舉區,115/09/02,李應文,無,
金門縣第2選舉區,115/09/02,王秀玉,中國國民黨,
金門縣第2選舉區,115/09/02,王國代,中國國民黨,
金門縣第2選舉區,115/09/02,李文益,無,
金門縣第2選舉區,115/09/02,陳麒翔,無,
金門縣第2選舉區,115/09/02,吳佩雯,無,
金門縣第2選舉區,115/09/03,蔡水游,無,
金門縣第2選舉區,115/09/03,黃萱萱,無,
金門縣第2選舉區,115/09/04,楊育菡,無,
金門縣第2選舉區,115/09/04,陳錦偉,無,
金門縣第3選舉區,115/08/31,洪長享,無,
金門縣第3選舉區,115/09/03,洪毓壕,無,
金門縣第3選舉區,115/09/03,洪若珊,無,
金門縣第3選舉區,115/09/03,洪和興,無,
連江縣第1選舉區,115/09/01,曹丞君,中國國民黨,
連江縣第1選舉區,115/09/01,吳軾子,更生黨,
連江縣第1選舉區,115/09/01,曹以標,無,
連江縣第1選舉區,115/09/01,林惠萍,無,
連江縣第1選舉區,115/09/01,曹爾章,無,
連江縣第1選舉區,115/09/03,陳書建,中國國民黨,
連江縣第1選舉區,115/09/04,林明揚,中國國民黨,
連江縣第2選舉區,115/09/02,陳玉發,中國國民黨,
連江縣第2選舉區,115/09/02,周瑞國,中國國民黨,
連江縣第2選舉區,115/09/04,謝秉軒,無,
連江縣第3選舉區,115/09/02,王孝榛,無,
連江縣第3選舉區,115/09/03,陳貽斌,中國國民黨,
連江縣第4選舉區,115/09/03,林德建,中國國民黨,
連江縣第4選舉區,115/09/04,馮印才,無,
基隆市第1選舉區,115/09/01,藍敏煌,中國國民黨,
基隆市第1選舉區,115/09/02,林孟泓,無,
基隆市第1選舉區,115/09/02,呂美玲,中國國民黨,
基隆市第1選舉區,115/09/02,林廷翰,台灣民眾黨,
基隆市第1選舉區,115/09/03,張文彬,無,
基隆市第1選舉區,115/09/03,黃紀仁,民主進步黨,
基隆市第1選舉區,115/09/03,王珍玨,無,
基隆市第1選舉區,115/09/03,江清容,民主進步黨,
基隆市第2選舉區,115/08/31,李嘉濠,無,
基隆市第2選舉區,115/09/02,何淑萍,中國國民黨,
基隆市第2選舉區,115/09/02,韓世昱,中國國民黨,
基隆市第2選舉區,115/09/02,李程祥,無,
基隆市第2選舉區,115/09/02,黃申棟,台灣民眾黨,
基隆市第2選舉區,115/09/02,鄭素禎,親民黨,
基隆市第2選舉區,115/09/03,陳軍佐,民主進步黨,
基隆市第2選舉區,115/09/03,陳宜,民主進步黨,
基隆市第2選舉區,115/09/04,林廷奕,無,
基隆市第3選舉區,115/09/01,林杏潔,無,
基隆市第3選舉區,115/09/02,曾維祥,中國國民黨,
基隆市第3選舉區,115/09/02,張芳麗,無,
基隆市第3選舉區,115/09/03,鄭文婷,民主進步黨,
基隆市第3選舉區,115/09/04,莊傑宇,無,
基隆市第4選舉區,115/09/01,李昀靜,無,
基隆市第4選舉區,115/09/02,莊敬聖,無,
基隆市第4選舉區,115/09/02,林祐德,中國國民黨,
基隆市第4選舉區,115/09/02,施偉政,民主進步黨,
基隆市第4選舉區,115/09/02,呂承祐,台灣民眾黨,
基隆市第4選舉區,115/09/03,許孟修,無,
基隆市第4選舉區,115/09/03,吳巧瀅,民主進步黨,
基隆市第4選舉區,115/09/03,宋瑋莉,中國國民黨,
基隆市第4選舉區,115/09/04,郭美秀,中國國民黨,
基隆市第5選舉區,115/09/01,張家馨,中國國民黨,
基隆市第5選舉區,115/09/02,黃永翔,無,
基隆市第5選舉區,115/09/02,俞叁發,中國國民黨,
基隆市第5選舉區,115/09/02,秦鉦,中國國民黨,
基隆市第5選舉區,115/09/02,黃忠賢,無,
基隆市第5選舉區,115/09/02,吳程澤,台灣基進,
基隆市第5選舉區,115/09/02,李文耀,台灣民眾黨,
基隆市第5選舉區,115/09/02,黃舒琳,親民黨,
基隆市第5選舉區,115/09/03,張之豪,民主進步黨,
基隆市第5選舉區,115/09/04,鄭愷玲,中國國民黨,
基隆市第5選舉區,115/09/04,吳驊珈,民主進步黨,
基隆市第5選舉區,115/09/04,劉韋巡,民主進步黨,
基隆市第6選舉區,115/08/31,莫璦緁,台灣進步黨,
基隆市第6選舉區,115/09/02,連恩典,中國國民黨,
基隆市第6選舉區,115/09/03,蔡長宏,無,
基隆市第6選舉區,115/09/04,陳冠羽,無,
基隆市第6選舉區,115/09/04,朱書昕,民主進步黨,
基隆市第7選舉區,115/09/02,蔡旺璉,中國國民黨,
基隆市第7選舉區,115/09/02,楊秀玉,親民黨,
基隆市第7選舉區,115/09/03,陳安淇,無,
基隆市第7選舉區,115/09/03,曾怡芳,民主進步黨,
基隆市第7選舉區,115/09/03,張耿輝,無,
基隆市第7選舉區,115/09/04,戴璟安,無,
基隆市第8選舉區,115/09/03,陳明建,無,
基隆市第8選舉區,115/09/04,拔耐．茹妮 老王,無,
基隆市第9選舉區,115/09/01,高願孝,民主進步黨,
基隆市第9選舉區,115/09/02,徐馬政妘,無,推薦政黨輸入錯誤，誤植為中國國民黨，業已修正為無
基隆市第9選舉區,115/09/03,林崇道 Motu Quyat,無,
基隆市第9選舉區,115/09/04,高李茂俊,無,
新竹市第1選舉區,115/08/31,黃文政,無,
新竹市第1選舉區,115/08/31,劉崇顯,無,
新竹市第1選舉區,115/08/31,劉詳樽,無,
新竹市第1選舉區,115/09/02,張文興,中國國民黨,
新竹市第1選舉區,115/09/02,李國璋,台灣民眾黨,
新竹市第1選舉區,115/09/02,宋品瑩,台灣民眾黨,
新竹市第1選舉區,115/09/02,劉彥伶,民主進步黨,
新竹市第1選舉區,115/09/02,張祖琰,中國國民黨,
新竹市第1選舉區,115/09/02,樊一嶢,中國國民黨,
新竹市第1選舉區,115/09/03,鄭宏輝,民主進步黨,
新竹市第1選舉區,115/09/03,許登淇,無,
新竹市第1選舉區,115/09/03,曾翰揚,民主進步黨,
新竹市第1選舉區,115/09/03,鄭美娟,民主進步黨,
新竹市第1選舉區,115/09/03,蔡惠婷,時代力量,
新竹市第1選舉區,115/09/03,林妤芬,無,
新竹市第1選舉區,115/09/03,陳清智,中國國民黨,
新竹市第1選舉區,115/09/04,錢康明,無,
新竹市第1選舉區,115/09/04,陳珍裕,無,
新竹市第1選舉區,115/09/04,鍾淑英,中國國民黨,
新竹市第2選舉區,115/08/31,施乃如,民主進步黨,
新竹市第2選舉區,115/09/02,李玫,台灣民眾黨,
新竹市第2選舉區,115/09/02,陳鶴文,無,
新竹市第2選舉區,115/09/02,徐美惠,中國國民黨,
新竹市第2選舉區,115/09/02,許修睿,中國國民黨,
新竹市第2選舉區,115/09/04,田雅芳,無,
新竹市第3選舉區,115/09/01,施淑婷,台灣民眾黨,
新竹市第3選舉區,115/09/02,陳思妤,中國國民黨,
新竹市第3選舉區,115/09/03,陳建名,民主進步黨,
新竹市第4選舉區,115/09/02,彭昆耀,無,
新竹市第4選舉區,115/09/02,王雲慶,中國國民黨,
新竹市第4選舉區,115/09/03,蕭志潔,中國國民黨,
新竹市第4選舉區,115/09/03,林士凱,民主進步黨,
新竹市第4選舉區,115/09/03,曾國維,民主進步黨,
新竹市第4選舉區,115/09/03,黃美慧,中國國民黨,
新竹市第4選舉區,115/09/03,楊玲宜,民主進步黨,
新竹市第4選舉區,115/09/03,鄭慶欽,無,
新竹市第4選舉區,115/09/03,林彥甫,時代力量,
新竹市第4選舉區,115/09/03,吳旭豐,中國國民黨,
新竹市第4選舉區,115/09/03,許竹見,無,
新竹市第4選舉區,115/09/04,孫宗孝,無,
新竹市第4選舉區,115/09/04,蔡文盛,台灣民眾黨,
新竹市第5選舉區,115/09/01,吳若茵,中國國民黨,
新竹市第5選舉區,115/09/02,吳國寶,無,
新竹市第5選舉區,115/09/02,葉國文,台灣民眾黨,
新竹市第5選舉區,115/09/02,陳啓源,無,
新竹市第5選舉區,115/09/02,蔡志堅,無,
新竹市第5選舉區,115/09/03,陳慶齡,中國國民黨,
新竹市第5選舉區,115/09/03,廖子齊,時代力量,
新竹市第5選舉區,115/09/03,林盈徹,民主進步黨,
新竹市第6選舉區,115/09/01,李雅雯,中國國民黨,
新竹市第6選舉區,115/09/02,林慈愛,中國國民黨,
新竹市第7選舉區,115/09/02,趙若芸,台灣民眾黨,
新竹市第7選舉區,115/09/02,林夏陞,中國國民黨,
新竹市第7選舉區,115/09/02,楊家玲,無,
新竹市第7選舉區,115/09/02,雲翔,無,
新竹市第7選舉區,115/09/03,卡伊．馬賴,民主進步黨,
嘉義市第1選舉區,115/08/31,凌子楚,民主進步黨,
嘉義市第1選舉區,115/08/31,郭文居,無,
嘉義市第1選舉區,115/08/31,何苡睿,台聯黨,
嘉義市第1選舉區,115/09/01,陳玥妗,小民參政歐巴桑聯盟,
嘉義市第1選舉區,115/09/02,梁樹綸,中國國民黨,
嘉義市第1選舉區,115/09/02,張敏琪,中國國民黨,
嘉義市第1選舉區,115/09/02,林昱孜,台灣民眾黨,
嘉義市第1選舉區,115/09/02,黃露慧,民主進步黨,
嘉義市第1選舉區,115/09/02,黃盈智,民主進步黨,
嘉義市第1選舉區,115/09/02,柯莉絲汀,無,
嘉義市第1選舉區,115/09/02,吳宗泓,無,
嘉義市第1選舉區,115/09/02,顏翎熹,無,
嘉義市第1選舉區,115/09/03,陳家平,中國國民黨,
嘉義市第1選舉區,115/09/03,郭定緯,中國國民黨,
嘉義市第1選舉區,115/09/03,傅大偉,中國國民黨,
嘉義市第1選舉區,115/09/03,洪斐昭,無,
嘉義市第2選舉區,115/08/31,陳嘉弘,無,
嘉義市第2選舉區,115/08/31,陳姿妏,無,
嘉義市第2選舉區,115/08/31,鄭光宏,中國國民黨,
嘉義市第2選舉區,115/08/31,林煒軒,民主進步黨,
嘉義市第2選舉區,115/08/31,王浩,無,
嘉義市第2選舉區,115/09/01,林子淨,無,
嘉義市第2選舉區,115/09/01,蔡坤達,無,
嘉義市第2選舉區,115/09/01,林詩涵,小民參政歐巴桑聯盟,
嘉義市第2選舉區,115/09/02,陳品蓁,民主進步黨,
嘉義市第2選舉區,115/09/02,李忠曆,無,
嘉義市第2選舉區,115/09/02,蔡坤叡,無,
嘉義市第2選舉區,115/09/02,李明燦,無,
嘉義市第2選舉區,115/09/02,張秀華,中國國民黨,
嘉義市第2選舉區,115/09/02,黃思婷,中國國民黨,
嘉義市第2選舉區,115/09/02,黃政融,無,
嘉義市第2選舉區,115/09/02,黃敏修,無,
嘉義市第2選舉區,115/09/02,黃大祐,民主進步黨,
嘉義市第2選舉區,115/09/02,曾奕豪,民主進步黨,
嘉義市第2選舉區,115/09/04,陳致愷,無,
嘉義市第2選舉區,115/09/04,魏志軒,無,
嘉義市第2選舉區,115/09/04,孫貫志,無,
