選舉區,登記日期,姓名,推薦之政黨,備註
臺南市第7選舉區,115/09/02,朱正軒,民主進步黨,
臺南市第7選舉區,115/09/03,李秉倫,中國國民黨,
臺南市第7選舉區,115/09/03,卞宗康,中國國民黨,
臺南市第7選舉區,115/09/03,吳依潔,台灣基進,
臺南市第7選舉區,115/09/03,林冠維,無,
臺南市第8選舉區,115/08/31,沈震南,民主進步黨,
臺南市第8選舉區,115/08/31,江明宗,台灣民眾黨,
臺南市第8選舉區,115/09/01,林建南,民主進步黨,
臺南市第8選舉區,115/09/01,鄭方形,無,
臺南市第8選舉區,115/09/02,許至椿,中國國民黨,
臺南市第8選舉區,115/09/02,邱莉莉,民主進步黨,
臺南市第8選舉區,115/09/02,周嘉韋,民主進步黨,
臺南市第8選舉區,115/09/03,蔡宗豪,中國國民黨,
臺南市第8選舉區,115/09/03,陳昌輝,無,
臺南市第8選舉區,115/09/03,童小芸,中國國民黨,
臺南市第8選舉區,115/09/03,謝秉舟,無,
臺南市第9選舉區,115/08/31,陳冠諭,中國國民黨,
臺南市第9選舉區,115/09/01,林依婷,民主進步黨,
臺南市第9選舉區,115/09/02,盧崑福,中國國民黨,
臺南市第9選舉區,115/09/02,葉翰勲,中國國民黨,
臺南市第9選舉區,115/09/02,呂維胤,民主進步黨,
臺南市第9選舉區,115/09/02,周麗津,民主進步黨,
臺南市第9選舉區,115/09/02,李啓維,民主進步黨,
臺南市第9選舉區,115/09/02,蕭漍華,台灣民眾黨,
臺南市第9選舉區,115/09/03,李伯利,無,
臺南市第10選舉區,115/09/02,歐政豪,中國國民黨,
臺南市第10選舉區,115/09/02,蔡筱薇,民主進步黨,
臺南市第10選舉區,115/09/02,陳金鐘,民主進步黨,
臺南市第10選舉區,115/09/02,王家貞,中國國民黨,
臺南市第10選舉區,115/09/03,李宗霖,無,
臺南市第10選舉區,115/09/04,陳進男,無,
臺南市第10選舉區,115/09/04,曾之婕,無,
臺南市第11選舉區,115/08/31,翁語含,中國國民黨,
臺南市第11選舉區,115/08/31,吳禹寰,無,
臺南市第11選舉區,115/09/02,鄭佳欣,民主進步黨,
臺南市第11選舉區,115/09/02,許又仁,無,
臺南市第11選舉區,115/09/02,陳皇宇,民主進步黨,
臺南市第11選舉區,115/09/02,郭鴻儀,民主進步黨,
臺南市第11選舉區,115/09/02,郭如芳,無,
臺南市第11選舉區,115/09/03,杜素吟,無,
臺南市第11選舉區,115/09/04,劉正昌,台聯黨,
臺南市第12選舉區,115/09/03,李美素,無,
臺南市第12選舉區,115/09/04,吳東明,中國國民黨,
臺南市第13選舉區,115/09/01,施余興望 Tjakumay Tagaw,無,
臺南市第13選舉區,115/09/03,辛晴晴 Langui Tamapima,中國國民黨,
高雄市第1選舉區,115/08/31,林富寶,民主進步黨,
高雄市第1選舉區,115/09/02,林慧欣,民主進步黨,
高雄市第1選舉區,115/09/02,林義迪,中國國民黨,
高雄市第1選舉區,115/09/02,鍾炳光,無,
高雄市第1選舉區,115/09/03,李振豪,中國國民黨,
高雄市第2選舉區,115/08/31,李柏融,無,
高雄市第2選舉區,115/09/01,黃明太,民主進步黨,
高雄市第2選舉區,115/09/02,鄭東元,無,
高雄市第2選舉區,115/09/02,陳琳潔,民主進步黨,
高雄市第2選舉區,115/09/03,李亞築,中國國民黨,
高雄市第3選舉區,115/08/31,張騏晟,無,
高雄市第3選舉區,115/09/02,林志誠,民主進步黨,
高雄市第3選舉區,115/09/02,方信淵,中國國民黨,
高雄市第3選舉區,115/09/02,宋立彬,中國國民黨,
高雄市第3選舉區,115/09/02,蔡秉璁,民主進步黨,
高雄市第3選舉區,115/09/02,黃秋媖,民主進步黨,
高雄市第3選舉區,115/09/04,黃韻涵,中國國民黨,
高雄市第3選舉區,115/09/04,蔣黃女,無,
高雄市第4選舉區,115/09/01,陳冠宇,無,
高雄市第4選舉區,115/09/01,尹立,民主進步黨,
高雄市第4選舉區,115/09/02,陳麗珍,中國國民黨,
高雄市第4選舉區,115/09/02,李雅慧,民主進步黨,
高雄市第4選舉區,115/09/02,張以理,民主進步黨,
高雄市第4選舉區,115/09/02,黃文志,民主進步黨,
高雄市第4選舉區,115/09/02,李雅芬,中國國民黨,
高雄市第4選舉區,115/09/02,陳玫娟,中國國民黨,
高雄市第4選舉區,115/09/03,薛兆基,無,
高雄市第4選舉區,115/09/03,柳淑芳,無,
高雄市第4選舉區,115/09/04,李眉蓁,中國國民黨,
高雄市第4選舉區,115/09/04,白喬茵,中國國民黨,
高雄市第5選舉區,115/08/31,邱俊憲,民主進步黨,
高雄市第5選舉區,115/09/01,黃飛鳳,民主進步黨,
高雄市第5選舉區,115/09/01,張勝富,民主進步黨,
高雄市第5選舉區,115/09/01,江瑞鴻,民主進步黨,
高雄市第5選舉區,115/09/03,陳若翠,中國國民黨,
高雄市第5選舉區,115/09/04,吳利成,中國國民黨,
高雄市第5選舉區,115/09/04,陳惠君,無,
高雄市第6選舉區,115/08/31,簡煥宗,民主進步黨,
高雄市第6選舉區,115/08/31,陳美雅,中國國民黨,
高雄市第6選舉區,115/09/02,李喬如,民主進步黨,
高雄市第6選舉區,115/09/03,蔡金晏,中國國民黨,
高雄市第7選舉區,115/09/02,鄭孟洳,民主進步黨,
高雄市第7選舉區,115/09/02,黃柏霖,中國國民黨,
高雄市第7選舉區,115/09/02,黃淑美,無,
高雄市第7選舉區,115/09/02,曾俊傑,無,
高雄市第7選舉區,115/09/02,何權峰,民主進步黨,
高雄市第7選舉區,115/09/02,張博洋,無,
高雄市第7選舉區,115/09/02,康裕成,民主進步黨,
高雄市第7選舉區,115/09/02,余聖明,無,
高雄市第7選舉區,115/09/02,林彥,無,
高雄市第7選舉區,115/09/03,童燕珍,中國國民黨,
高雄市第7選舉區,115/09/03,黃香菽,中國國民黨,
高雄市第7選舉區,115/09/04,林于凱,台灣民眾黨,
高雄市第8選舉區,115/09/01,黃文益,民主進步黨,
高雄市第8選舉區,115/09/02,郭建盟,民主進步黨,
高雄市第8選舉區,115/09/02,湯詠瑜,民主進步黨,
高雄市第8選舉區,115/09/02,陳雅敏,無,
高雄市第8選舉區,115/09/02,黃舜杰,無,
高雄市第8選舉區,115/09/03,許采蓁,中國國民黨,
高雄市第8選舉區,115/09/04,鄒約翰,無,
高雄市第8選舉區,115/09/04,黃裕庭,中國國民黨,
高雄市第8選舉區,115/09/04,黃鈺婷,中國國民黨,
高雄市第9選舉區,115/08/31,林智鴻,民主進步黨,
高雄市第9選舉區,115/08/31,鄭安秝,中國國民黨,
高雄市第9選舉區,115/09/01,蘇致榮,民主進步黨,
高雄市第9選舉區,115/09/02,李雅靜,中國國民黨,
高雄市第9選舉區,115/09/02,劉德林,中國國民黨,
高雄市第9選舉區,115/09/02,陳慧文,民主進步黨,
高雄市第9選舉區,115/09/02,張漢忠,民主進步黨,
高雄市第9選舉區,115/09/02,鄧巧佩,民主進步黨,
高雄市第9選舉區,115/09/02,鍾易仲,中國國民黨,
高雄市第9選舉區,115/09/03,徐尚賢,無,
高雄市第10選舉區,115/08/31,鄭光峰,民主進步黨,
高雄市第10選舉區,115/08/31,李政憲,司法改革黨,
高雄市第10選舉區,115/09/01,劉仙娥,勞動黨,
高雄市第10選舉區,115/09/02,陳麗娜,中國國民黨,
高雄市第10選舉區,115/09/02,吳昱鋒,民主進步黨,
高雄市第10選舉區,115/09/02,吳銘賜,無,
高雄市第10選舉區,115/09/02,李順進,無,
高雄市第10選舉區,115/09/02,黃敬雅,民主進步黨,
高雄市第10選舉區,115/09/02,李紘毅,無,
高雄市第10選舉區,115/09/03,蔡武宏,中國國民黨,
高雄市第10選舉區,115/09/03,于仙玲,小民參政歐巴桑聯盟,
高雄市第10選舉區,115/09/03,湯茹婷,中國國民黨,
高雄市第10選舉區,115/09/03,張藝璉,無,
高雄市第11選舉區,115/08/31,張耀中,民主進步黨,
高雄市第11選舉區,115/09/02,李雨庭,民主進步黨,
高雄市第11選舉區,115/09/02,王耀裕,中國國民黨,
高雄市第11選舉區,115/09/02,黃天煌,中國國民黨,
高雄市第11選舉區,115/09/02,洪村銘,民主進步黨,
高雄市第11選舉區,115/09/02,邱于軒,中國國民黨,
高雄市第12選舉區,115/08/31,巫振興,民主進步黨,
高雄市第12選舉區,115/08/31,宋紹銘,中國國民黨,
高雄市第12選舉區,115/09/02,王義雄,中國國民黨,
高雄市第13選舉區,115/09/02,陳幸富,無,
高雄市第13選舉區,115/09/04,葛姵瑩,中國國民黨,
高雄市第14選舉區,115/09/02,林錫閔,無,
高雄市第14選舉區,115/09/02,洪英雄 Salizan． binkinuan,中國國民黨,
高雄市第14選舉區,115/09/02,高忠德 Takiludun ．Anu,無,
高雄市第15選舉區,115/09/01,金禾雅,無,
高雄市第15選舉區,115/09/02,陳奕蓁,中國國民黨,
