選舉區,登記日期,姓名,推薦之政黨,備註
新竹縣竹東鎮第1選舉區,115/09/02,蕭仲明,無,
新竹縣竹東鎮第1選舉區,115/09/02,羅明諒,無,
新竹縣竹東鎮第1選舉區,115/09/02,馮正煒,無,
新竹縣竹東鎮第1選舉區,115/09/03,宋謰成,中國國民黨,
新竹縣竹東鎮第1選舉區,115/09/03,梁鐘銘,無,
新竹縣竹東鎮第1選舉區,115/09/03,彭立傑,中國國民黨,
新竹縣竹東鎮第1選舉區,115/09/03,陳芳畇,無,
新竹縣竹東鎮第1選舉區,115/09/03,曾名豪,無,
新竹縣竹東鎮第1選舉區,115/09/04,彭金賢,中國國民黨,
新竹縣竹東鎮第2選舉區,115/09/02,陳燕昌,中國國民黨,
新竹縣竹東鎮第2選舉區,115/09/02,范振港,無,
新竹縣竹東鎮第2選舉區,115/09/03,葉日嘉,無,
新竹縣竹東鎮第2選舉區,115/09/03,鄭宇翔,無,
新竹縣竹東鎮第3選舉區,115/09/03,葉姵宇,中國國民黨,
新竹縣竹東鎮第3選舉區,115/09/03,羅靜雰,無,
新竹縣竹東鎮第3選舉區,115/09/03,劉興涼,中國國民黨,
新竹縣竹東鎮第3選舉區,115/09/03,賴送能,無,
新竹縣竹東鎮第3選舉區,115/09/03,范植華,無,
新竹縣竹東鎮第3選舉區,115/09/03,蕭文甫,無,
新竹縣竹東鎮第3選舉區,115/09/04,林子丞,無,
新竹縣竹東鎮第4選舉區,115/08/31,林朝政,中國國民黨,
新竹縣竹東鎮第4選舉區,115/09/03,吳棋鴻,無,
新竹縣竹東鎮第4選舉區,115/09/03,麥美芝,無,
新竹縣竹東鎮第4選舉區,115/09/03,呂幸潤,無,
新竹縣竹東鎮第4選舉區,115/09/03,徐呂麗琴,無,
新竹縣竹東鎮第4選舉區,115/09/03,彭致豪,時代力量,
新竹縣竹東鎮第4選舉區,115/09/04,吳俊民,台灣民眾黨,
新竹縣新埔鎮第1選舉區,115/08/31,姜鳳秋,無,
新竹縣新埔鎮第1選舉區,115/09/01,張秀桃,無,
新竹縣新埔鎮第1選舉區,115/09/02,劉得宇,無,
新竹縣新埔鎮第1選舉區,115/09/02,張源勝,無,
新竹縣新埔鎮第1選舉區,115/09/02,林祺棠,無,
新竹縣新埔鎮第1選舉區,115/09/02,徐瑞蓉,無,
新竹縣新埔鎮第1選舉區,115/09/02,陳振華,無,
新竹縣新埔鎮第1選舉區,115/09/03,劉禎忠,無,
新竹縣新埔鎮第1選舉區,115/09/03,陳賢榮,無,
新竹縣新埔鎮第1選舉區,115/09/04,彭瑞湖,無,
新竹縣新埔鎮第1選舉區,115/09/04,呂易丞,無,
新竹縣新埔鎮第1選舉區,115/09/04,鄧茂雄,無,
新竹縣新埔鎮第2選舉區,115/09/02,馮天鍾,無,
新竹縣新埔鎮第2選舉區,115/09/03,王琦惠,無,
新竹縣新埔鎮第3選舉區,115/08/31,范秀梅,無,
新竹縣新埔鎮第3選舉區,115/09/02,徐維聰,無,
新竹縣新埔鎮第3選舉區,115/09/02,黃妍溱,無,
新竹縣新埔鎮第3選舉區,115/09/02,王繼緯,無,
新竹縣新埔鎮第3選舉區,115/09/02,劉桂珍,無,
新竹縣新埔鎮第3選舉區,115/09/02,蔡錦堂,無,
新竹縣新埔鎮第3選舉區,115/09/03,陳東勇,無,
新竹縣新埔鎮第4選舉區,115/08/31,林旭良,時代力量,
新竹縣新埔鎮第4選舉區,115/09/01,林益賢,無,
新竹縣新埔鎮第4選舉區,115/09/02,邱炳戊,無,
新竹縣關西鎮第1選舉區,115/09/02,陳忠國,中國國民黨,
新竹縣關西鎮第1選舉區,115/09/02,詹羅燈,中國國民黨,
新竹縣關西鎮第1選舉區,115/09/03,邱霈語,無,
新竹縣關西鎮第1選舉區,115/09/03,羅仕典,無,
新竹縣關西鎮第1選舉區,115/09/03,張秋竹,無,
新竹縣關西鎮第1選舉區,115/09/04,彭雪玲,無,
新竹縣關西鎮第2選舉區,115/08/31,徐羽霆,無,
新竹縣關西鎮第2選舉區,115/09/02,葉爾錦,無,
新竹縣關西鎮第2選舉區,115/09/02,羅智仁,無,
新竹縣關西鎮第2選舉區,115/09/03,羅吉仁,無,
新竹縣關西鎮第2選舉區,115/09/04,邱創任,無,
新竹縣關西鎮第2選舉區,115/09/04,周得熙,無,
新竹縣關西鎮第3選舉區,115/09/02,葉雲凱,無,
新竹縣關西鎮第3選舉區,115/09/03,連忠進,無,
新竹縣關西鎮第4選舉區,115/09/02,李常棟,中國國民黨,
新竹縣關西鎮第4選舉區,115/09/02,陳信豐,無,
新竹縣關西鎮第4選舉區,115/09/02,黃淼霖,中國國民黨,
新竹縣關西鎮第4選舉區,115/09/03,范良宇,無,
新竹縣關西鎮第4選舉區,115/09/03,葉文燈,無,
新竹縣湖口鄉第1選舉區,115/09/01,朱正文,無,
新竹縣湖口鄉第1選舉區,115/09/02,羅國湧,勞動黨,
新竹縣湖口鄉第1選舉區,115/09/03,鄭雅勻,無,
新竹縣湖口鄉第1選舉區,115/09/03,張智鈞,民主進步黨,
新竹縣湖口鄉第1選舉區,115/09/03,張春香,中國國民黨,
新竹縣湖口鄉第2選舉區,115/08/31,袁美雲,中國國民黨,
新竹縣湖口鄉第2選舉區,115/08/31,鄭家欣,中國國民黨,
新竹縣湖口鄉第2選舉區,115/09/01,楊妍歆,無,
新竹縣湖口鄉第2選舉區,115/09/01,湯文忠,民主進步黨,
新竹縣湖口鄉第2選舉區,115/09/02,吳德富,無,
新竹縣湖口鄉第2選舉區,115/09/02,萬正英,中國國民黨,
新竹縣湖口鄉第2選舉區,115/09/03,戴貴香,中國國民黨,
新竹縣湖口鄉第2選舉區,115/09/03,林春峯,無,
新竹縣湖口鄉第2選舉區,115/09/04,張美月,中國國民黨,
新竹縣湖口鄉第3選舉區,115/08/31,陳凱龍,無,
新竹縣湖口鄉第3選舉區,115/09/01,吳承宗,中國國民黨,
新竹縣湖口鄉第3選舉區,115/09/02,周德竹,中國國民黨,
新竹縣湖口鄉第3選舉區,115/09/02,張衡堂,無,
新竹縣湖口鄉第4選舉區,115/09/01,吳家榮,無,
新竹縣湖口鄉第4選舉區,115/09/02,詹紀緹,無,
新竹縣湖口鄉第4選舉區,115/09/02,劉昌榮,中國國民黨,
新竹縣湖口鄉第4選舉區,115/09/02,戴延龍,無,
新竹縣湖口鄉第4選舉區,115/09/03,鄧新聖,無,
新竹縣新豐鄉第1選舉區,115/09/02,許應灝,無,
新竹縣新豐鄉第1選舉區,115/09/03,羅時乾,無,
新竹縣新豐鄉第1選舉區,115/09/04,余冠宏,無,
新竹縣新豐鄉第2選舉區,115/09/02,朱錦常,民主進步黨,
新竹縣新豐鄉第2選舉區,115/09/02,許家榮,無,
新竹縣新豐鄉第2選舉區,115/09/04,張俊源,民主進步黨,
新竹縣新豐鄉第3選舉區,115/08/31,吳燕瑩,台灣民眾黨,
新竹縣新豐鄉第3選舉區,115/09/02,黃昱鈞,中國國民黨,
新竹縣新豐鄉第3選舉區,115/09/03,黃万榮,無,
新竹縣新豐鄉第3選舉區,115/09/03,吳國禎,中國國民黨,
新竹縣新豐鄉第4選舉區,115/08/31,徐昌毅,無,
新竹縣新豐鄉第4選舉區,115/09/02,許錦煙,中國國民黨,
新竹縣新豐鄉第4選舉區,115/09/02,鍾秀菊,中國國民黨,
新竹縣新豐鄉第4選舉區,115/09/02,甘淑娥,中國國民黨,
新竹縣新豐鄉第4選舉區,115/09/03,田胡盈蘋,中國國民黨,
新竹縣新豐鄉第4選舉區,115/09/03,陳麗亘,無,
新竹縣芎林鄉第1選舉區,115/09/02,范順勇,無,
新竹縣芎林鄉第1選舉區,115/09/03,朱乾松,中國國民黨,
新竹縣芎林鄉第2選舉區,115/09/02,邱創桂,中國國民黨,
新竹縣芎林鄉第2選舉區,115/09/03,范振乾,無,
新竹縣芎林鄉第2選舉區,115/09/04,羅傳仙,無,
新竹縣芎林鄉第3選舉區,115/09/02,姜禮銘,中國國民黨,
新竹縣芎林鄉第3選舉區,115/09/02,劉興振,無,
新竹縣芎林鄉第4選舉區,115/08/31,劉名揚,無,
新竹縣芎林鄉第4選舉區,115/08/31,邱杏嫺,無,
新竹縣芎林鄉第4選舉區,115/09/02,林彭玉連,中國國民黨,
新竹縣芎林鄉第4選舉區,115/09/02,戴昌華,無,
新竹縣芎林鄉第4選舉區,115/09/02,劉得煇,中國國民黨,
新竹縣芎林鄉第4選舉區,115/09/02,劉名傑,中國國民黨,
新竹縣芎林鄉第4選舉區,115/09/03,劉展源,無,
新竹縣芎林鄉第4選舉區,115/09/03,彭信康,無,
新竹縣橫山鄉第1選舉區,115/08/31,徐文娟,無,
新竹縣橫山鄉第1選舉區,115/09/02,羅文雄,中國國民黨,
新竹縣橫山鄉第1選舉區,115/09/02,梁少枝,無,
新竹縣橫山鄉第1選舉區,115/09/02,彭昌智,無,
新竹縣橫山鄉第1選舉區,115/09/02,李麗英,中國國民黨,
新竹縣橫山鄉第1選舉區,115/09/02,韓定勳,中國國民黨,
新竹縣橫山鄉第2選舉區,115/09/02,麥瑞鳳,中國國民黨,
新竹縣橫山鄉第2選舉區,115/09/02,許英棋,無,
新竹縣橫山鄉第2選舉區,115/09/02,曾家奎,中國國民黨,
新竹縣橫山鄉第2選舉區,115/09/02,張瑞蘭,中國國民黨,
新竹縣橫山鄉第2選舉區,115/09/02,陳文亮,中國國民黨,
新竹縣橫山鄉第2選舉區,115/09/03,徐洪正,無,
新竹縣橫山鄉第3選舉區,115/09/02,鍾政宗,無,
新竹縣橫山鄉第3選舉區,115/09/02,羅金城,中國國民黨,
新竹縣橫山鄉第3選舉區,115/09/02,劉修汀,中國國民黨,
新竹縣橫山鄉第4選舉區,115/09/03,鄒信槿,無,
新竹縣橫山鄉第4選舉區,115/09/04,陳志搢,中國國民黨,
新竹縣北埔鄉第1選舉區,115/08/31,溫庭枋,無,
新竹縣北埔鄉第1選舉區,115/08/31,莊瑞山,無,
新竹縣北埔鄉第1選舉區,115/09/02,吳武政,無,
新竹縣北埔鄉第1選舉區,115/09/04,范文桂,無,
新竹縣北埔鄉第2選舉區,115/09/01,賴杏花,無,
新竹縣北埔鄉第2選舉區,115/09/02,楊菊枝,無,
新竹縣北埔鄉第2選舉區,115/09/02,林秀菊,無,
新竹縣北埔鄉第2選舉區,115/09/02,李亭寬,無,
新竹縣北埔鄉第2選舉區,115/09/03,林其祥,無,
新竹縣北埔鄉第2選舉區,115/09/04,詹文輝,無,
新竹縣北埔鄉第3選舉區,115/08/31,李瑞玉,無,
新竹縣寶山鄉第1選舉區,115/09/01,鍾嘉祐,台灣民眾黨,
新竹縣寶山鄉第1選舉區,115/09/02,陳昌鈐,無,
新竹縣寶山鄉第1選舉區,115/09/02,陳秀霞,無,
新竹縣寶山鄉第1選舉區,115/09/02,葉秀桃,中國國民黨,
新竹縣寶山鄉第1選舉區,115/09/03,何孟成,中國國民黨,
新竹縣寶山鄉第1選舉區,115/09/04,陳賢裕,無,
新竹縣寶山鄉第1選舉區,115/09/04,江秋萍,無,
新竹縣寶山鄉第1選舉區,115/09/04,劉燕宏,無,
新竹縣寶山鄉第1選舉區,115/09/04,李奇穎,無,
新竹縣寶山鄉第2選舉區,115/09/02,何鎂羚,無,
新竹縣寶山鄉第2選舉區,115/09/03,范丞緯,中國國民黨,
新竹縣寶山鄉第3選舉區,115/09/02,古仁樺,中國國民黨,
新竹縣寶山鄉第4選舉區,115/09/03,黃秀珠,無,
新竹縣寶山鄉第4選舉區,115/09/04,蘇敬豈,無,
新竹縣峨眉鄉第1選舉區,115/09/02,陳淑玲,無,
新竹縣峨眉鄉第1選舉區,115/09/02,何秋香,無,
新竹縣峨眉鄉第1選舉區,115/09/02,陳淑慧,無,
新竹縣峨眉鄉第1選舉區,115/09/02,王詩樊,無,
新竹縣峨眉鄉第1選舉區,115/09/02,黎侑昌,民主進步黨,
新竹縣峨眉鄉第2選舉區,115/08/31,曾于倢,無,
新竹縣峨眉鄉第2選舉區,115/08/31,陳美玲,無,
新竹縣峨眉鄉第2選舉區,115/09/01,林正雙,無,
新竹縣峨眉鄉第2選舉區,115/09/02,鍾景能,無,
新竹縣峨眉鄉第2選舉區,115/09/02,彭進添,無,
新竹縣峨眉鄉第2選舉區,115/09/02,楊文瑞,中國國民黨,
新竹縣峨眉鄉第2選舉區,115/09/02,王增忠,無,
新竹縣峨眉鄉第2選舉區,115/09/02,莊少雀,無,
新竹縣峨眉鄉第2選舉區,115/09/04,張玲珠,無,
新竹縣尖石鄉第1選舉區,115/08/31,游星明,無,
新竹縣尖石鄉第1選舉區,115/08/31,雲燕,無,
新竹縣尖石鄉第1選舉區,115/08/31,曾之潔,無,
新竹縣尖石鄉第1選舉區,115/09/02,邱春香,無,
新竹縣尖石鄉第1選舉區,115/09/04,田國山,無,
新竹縣尖石鄉第1選舉區,115/09/04,張展榮,無,
新竹縣尖石鄉第2選舉區,115/08/31,賴文龍,無,
新竹縣尖石鄉第2選舉區,115/08/31,謝福忠,無,
新竹縣尖石鄉第2選舉區,115/09/01,田仲華,無,
新竹縣尖石鄉第2選舉區,115/09/02,曾永森,無,
新竹縣尖石鄉第2選舉區,115/09/03,彭木秀,無,
新竹縣尖石鄉第2選舉區,115/09/04,鍾孝順,無,
新竹縣尖石鄉第2選舉區,115/09/04,楊春貴,無,
新竹縣尖石鄉第3選舉區,115/08/31,馬沙巴浪,民主進步黨,
新竹縣尖石鄉第3選舉區,115/09/01,林愛珍 Laway Yagu,無,
新竹縣尖石鄉第3選舉區,115/09/01,林清文,無,
新竹縣尖石鄉第3選舉區,115/09/02,温金德,無,
新竹縣尖石鄉第3選舉區,115/09/02,范中強,無,
新竹縣尖石鄉第3選舉區,115/09/04,陳永華,無,
新竹縣尖石鄉第3選舉區,115/09/04,廖英雄,無,
新竹縣五峰鄉第1選舉區,115/09/02,林立峰,無,
新竹縣五峰鄉第1選舉區,115/09/02,趙春玉,無,
新竹縣五峰鄉第1選舉區,115/09/03,林哲汐,無,
新竹縣五峰鄉第1選舉區,115/09/04,萬盛雄,無,
新竹縣五峰鄉第2選舉區,115/09/01,蔣宗憲,無,
新竹縣五峰鄉第2選舉區,115/09/02,秋智勇,無,
新竹縣五峰鄉第2選舉區,115/09/02,陳志明,無,
新竹縣五峰鄉第2選舉區,115/09/02,秋美玉,無,
新竹縣五峰鄉第2選舉區,115/09/04,張金昌,無,
新竹縣五峰鄉第3選舉區,115/08/31,陳志偉,無,
新竹縣五峰鄉第3選舉區,115/08/31,呂小龍,無,
新竹縣五峰鄉第3選舉區,115/09/01,陳立達 Laysa． Taymu,無,
新竹縣五峰鄉第3選舉區,115/09/02,彭雅各,無,
苗栗縣苗栗市第1選舉區,115/09/02,梁嬌雪,無,
苗栗縣苗栗市第1選舉區,115/09/02,黃文琴,無,
苗栗縣苗栗市第1選舉區,115/09/03,劉圓蘭,無,
苗栗縣苗栗市第1選舉區,115/09/03,徐義展,無,
苗栗縣苗栗市第2選舉區,115/09/02,徐晨程,無,
苗栗縣苗栗市第2選舉區,115/09/02,魏誠良,無,
苗栗縣苗栗市第2選舉區,115/09/02,謝智鈞,無,
苗栗縣苗栗市第2選舉區,115/09/02,藍天奎,民主進步黨,
苗栗縣苗栗市第2選舉區,115/09/03,王封台,無,
苗栗縣苗栗市第3選舉區,115/08/31,劉岳泓,中國國民黨,
苗栗縣苗栗市第3選舉區,115/08/31,蔣昀宸,無,
苗栗縣苗栗市第3選舉區,115/09/02,湯國環,民主進步黨,
苗栗縣苗栗市第3選舉區,115/09/02,謝長慶,無,
苗栗縣苗栗市第3選舉區,115/09/03,曾秋桃,無,
苗栗縣苗栗市第3選舉區,115/09/03,劉秀蘭,無,
苗栗縣苗栗市第3選舉區,115/09/03,呂文松,無,
苗栗縣苗栗市第3選舉區,115/09/04,楊得君,無,
苗栗縣苗栗市第3選舉區,115/09/04,郭桂湘,無,
苗栗縣苗栗市第4選舉區,115/08/31,劉鳳瑩,無,
苗栗縣苗栗市第4選舉區,115/09/02,梅雯霞,無,
苗栗縣苗栗市第4選舉區,115/09/02,張勝傑,無,
苗栗縣苗栗市第4選舉區,115/09/02,楊喬安,無,
苗栗縣苗栗市第4選舉區,115/09/03,林俊彥,無,
苗栗縣苗栗市第4選舉區,115/09/03,謝承恩,無,
苗栗縣苗栗市第4選舉區,115/09/04,羅玉棻,無,
苗栗縣苗栗市第4選舉區,115/09/04,楊金福,中國國民黨,
苗栗縣苗栗市第4選舉區,115/09/04,李建宏,無,
苗栗縣苑裡鎮第1選舉區,115/09/01,鄭義能,無,
苗栗縣苑裡鎮第1選舉區,115/09/02,鄭羽聰,無,
苗栗縣苑裡鎮第1選舉區,115/09/02,張素英,無,
苗栗縣苑裡鎮第1選舉區,115/09/02,吳若安,無,
苗栗縣苑裡鎮第1選舉區,115/09/02,蕭長生,無,
苗栗縣苑裡鎮第1選舉區,115/09/02,鄒秋蘭,無,
苗栗縣苑裡鎮第1選舉區,115/09/03,徐鈺婷,民主進步黨,
苗栗縣苑裡鎮第1選舉區,115/09/03,陳郁元,無,
苗栗縣苑裡鎮第1選舉區,115/09/04,洪晃琦,無,
苗栗縣苑裡鎮第1選舉區,115/09/04,呂景文,無,
苗栗縣苑裡鎮第1選舉區,115/09/04,張平奇,無,
苗栗縣苑裡鎮第1選舉區,115/09/04,孟文源,無,
苗栗縣苑裡鎮第1選舉區,115/09/04,張琦享,無,
苗栗縣苑裡鎮第2選舉區,115/09/02,江世坤,無,
苗栗縣苑裡鎮第2選舉區,115/09/02,張文財,無,
苗栗縣苑裡鎮第2選舉區,115/09/03,賴欣儀,無,
苗栗縣苑裡鎮第3選舉區,115/09/02,陳基寶,無,
苗栗縣苑裡鎮第3選舉區,115/09/02,劉國成,無,
苗栗縣苑裡鎮第3選舉區,115/09/02,林俊廷,無,
苗栗縣通霄鎮第1選舉區,115/09/02,吳昭興,無,
苗栗縣通霄鎮第1選舉區,115/09/02,陳繼宗,無,
苗栗縣通霄鎮第1選舉區,115/09/02,羅可喬,無,
苗栗縣通霄鎮第1選舉區,115/09/03,鄭國雄,無,
苗栗縣通霄鎮第1選舉區,115/09/04,林芸嬅,民主進步黨,
苗栗縣通霄鎮第1選舉區,115/09/04,繆宗翰,台灣民眾黨,
苗栗縣通霄鎮第1選舉區,115/09/04,周志勳,無,
苗栗縣通霄鎮第1選舉區,115/09/04,江珊綾,無,
苗栗縣通霄鎮第2選舉區,115/09/02,吳嘉星,無,
苗栗縣通霄鎮第2選舉區,115/09/02,林輝權,無,
苗栗縣通霄鎮第2選舉區,115/09/03,黃元柱,無,
苗栗縣通霄鎮第3選舉區,115/09/02,徐淑雲,無,
苗栗縣通霄鎮第3選舉區,115/09/02,李淑韻,無,
苗栗縣通霄鎮第3選舉區,115/09/03,曾榮民,無,
苗栗縣通霄鎮第4選舉區,115/09/02,呂金穎,無,
苗栗縣通霄鎮第4選舉區,115/09/03,黃啓森,無,
苗栗縣通霄鎮第4選舉區,115/09/03,陳建成,無,
苗栗縣通霄鎮第4選舉區,115/09/04,黃三榮,無,
苗栗縣竹南鎮第1選舉區,115/09/01,劉志祥,無,
苗栗縣竹南鎮第1選舉區,115/09/02,陳文鋒,無,
苗栗縣竹南鎮第1選舉區,115/09/02,吳秀玉,無,
苗栗縣竹南鎮第1選舉區,115/09/02,蔡振豪,無,
苗栗縣竹南鎮第1選舉區,115/09/02,陳奕臻,無,
苗栗縣竹南鎮第1選舉區,115/09/03,許綉春,中國國民黨,
苗栗縣竹南鎮第1選舉區,115/09/03,林武宗,無,
苗栗縣竹南鎮第1選舉區,115/09/03,康亞琴,無,
苗栗縣竹南鎮第1選舉區,115/09/03,王竟倫,台灣民眾黨,
苗栗縣竹南鎮第2選舉區,115/08/31,陳玉家,無,
苗栗縣竹南鎮第2選舉區,115/09/02,邱進旺,無,
苗栗縣竹南鎮第2選舉區,115/09/03,陳育珍,無,
苗栗縣竹南鎮第2選舉區,115/09/03,林進明,無,
苗栗縣竹南鎮第2選舉區,115/09/03,姜曉芬,無,
苗栗縣竹南鎮第2選舉區,115/09/03,吳冠均,無,
苗栗縣竹南鎮第2選舉區,115/09/04,邱俋珽,無,
苗栗縣竹南鎮第3選舉區,115/08/31,陳智隆,無,
苗栗縣竹南鎮第3選舉區,115/09/01,李羽柔,無,
苗栗縣竹南鎮第3選舉區,115/09/02,李城,無,
苗栗縣竹南鎮第3選舉區,115/09/02,許崇傑,無,
苗栗縣竹南鎮第3選舉區,115/09/02,陳伯文,無,
苗栗縣竹南鎮第4選舉區,115/09/03,連清萬,無,
苗栗縣竹南鎮第4選舉區,115/09/03,林家渝,無,
苗栗縣竹南鎮第4選舉區,115/09/03,莊陳宇,無,
苗栗縣竹南鎮第4選舉區,115/09/03,劉長坤,無,
苗栗縣頭份市第1選舉區,115/09/02,劉宇哲,無,
苗栗縣頭份市第1選舉區,115/09/02,張士能,無,
苗栗縣頭份市第1選舉區,115/09/02,黃宣乾,無,
苗栗縣頭份市第2選舉區,115/08/31,温宜靜,無,
苗栗縣頭份市第2選舉區,115/09/02,蘇信安,無,
苗栗縣頭份市第2選舉區,115/09/02,張愛炫,無,
苗栗縣頭份市第2選舉區,115/09/03,周訓宇,無,
苗栗縣頭份市第3選舉區,115/09/02,黎煥尹,無,
苗栗縣頭份市第3選舉區,115/09/02,白珠珍,無,
苗栗縣頭份市第3選舉區,115/09/02,徐筱啡,台灣民眾黨,
苗栗縣頭份市第3選舉區,115/09/02,黃育烈,無,
苗栗縣頭份市第3選舉區,115/09/02,許銑倫,無,
苗栗縣頭份市第3選舉區,115/09/03,呂品宏,無,
苗栗縣頭份市第3選舉區,115/09/03,邱義智,無,
苗栗縣頭份市第3選舉區,115/09/03,廖盛雄,無,
苗栗縣頭份市第4選舉區,115/09/02,張鈺昇,無,
苗栗縣頭份市第4選舉區,115/09/02,曾畯憲,無,
苗栗縣頭份市第4選舉區,115/09/03,陳光哲,無,
苗栗縣頭份市第4選舉區,115/09/03,蕭廣賢,無,
苗栗縣頭份市第4選舉區,115/09/03,張修銘,無,
苗栗縣頭份市第5選舉區,115/09/02,黎運龍,無,
苗栗縣頭份市第5選舉區,115/09/02,賴惠香,無,
苗栗縣頭份市第5選舉區,115/09/03,黃品原,無,
苗栗縣頭份市第5選舉區,115/09/04,方盈楹,無,
苗栗縣後龍鎮第1選舉區,115/08/31,呂中慶,無,
苗栗縣後龍鎮第1選舉區,115/08/31,鄭家芸,無,
苗栗縣後龍鎮第1選舉區,115/08/31,王光松,無,
苗栗縣後龍鎮第1選舉區,115/09/01,花麗卿,無,
苗栗縣後龍鎮第1選舉區,115/09/02,謝海山,無,
苗栗縣後龍鎮第2選舉區,115/08/31,周政發,無,
苗栗縣後龍鎮第2選舉區,115/08/31,張欽,無,
苗栗縣後龍鎮第2選舉區,115/09/02,林家葦,無,
苗栗縣後龍鎮第2選舉區,115/09/04,陳美璇,無,
苗栗縣後龍鎮第3選舉區,115/08/31,陳美雪,無,
苗栗縣後龍鎮第3選舉區,115/09/02,趙羽茜,無,
苗栗縣後龍鎮第3選舉區,115/09/03,陳國忠,無,
苗栗縣後龍鎮第4選舉區,115/08/31,張海桐,無,
苗栗縣後龍鎮第4選舉區,115/08/31,莊春秋,無,
苗栗縣後龍鎮第4選舉區,115/09/02,王木林,無,
苗栗縣後龍鎮第4選舉區,115/09/02,苗延竹,無,
苗栗縣卓蘭鎮第1選舉區,115/08/31,詹前勝,無,
苗栗縣卓蘭鎮第1選舉區,115/09/01,徐賓鴻,無,
苗栗縣卓蘭鎮第1選舉區,115/09/02,詹愛純,無,
苗栗縣卓蘭鎮第1選舉區,115/09/03,詹偉倫,無,
苗栗縣卓蘭鎮第1選舉區,115/09/03,胡兆烈,無,
苗栗縣卓蘭鎮第1選舉區,115/09/03,詹士慶,無,
苗栗縣卓蘭鎮第1選舉區,115/09/04,張石松,無,
苗栗縣卓蘭鎮第2選舉區,115/08/31,謝兆豐,無,
苗栗縣卓蘭鎮第2選舉區,115/09/02,王俊昌,無,
苗栗縣卓蘭鎮第2選舉區,115/09/03,詹忠山,無,
苗栗縣卓蘭鎮第3選舉區,115/09/02,賴秋蓉,無,
苗栗縣卓蘭鎮第3選舉區,115/09/02,詹偉廷,無,
苗栗縣卓蘭鎮第3選舉區,115/09/02,詹偉強,無,
苗栗縣卓蘭鎮第3選舉區,115/09/04,詹永光,無,
苗栗縣卓蘭鎮第4選舉區,115/09/02,江文祺,無,
苗栗縣卓蘭鎮第4選舉區,115/09/02,蔡亞容,無,
苗栗縣卓蘭鎮第4選舉區,115/09/04,姜運郎,無,
苗栗縣大湖鄉第1選舉區,115/09/02,吳昌璉,無,
苗栗縣大湖鄉第1選舉區,115/09/02,葉琪熏,無,
苗栗縣大湖鄉第1選舉區,115/09/02,陳永豪,無,
苗栗縣大湖鄉第1選舉區,115/09/03,黃貴賢,無,
苗栗縣大湖鄉第1選舉區,115/09/03,林裕欽,無,
苗栗縣大湖鄉第2選舉區,115/08/31,陳國安,無,
苗栗縣大湖鄉第2選舉區,115/09/02,涂德滄,無,
